MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,_sog_impossible,time_delta_seconds,gap_flag,segment_id
367606390,2022-03-01 20:20:54+00:00,28.993,-89.98583,0.0,192.0,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,940.0,True,19
367606390,2022-03-01 20:26:13+00:00,28.99303,-89.98584,0.0,257.6,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,319.0,False,19
367606390,2022-03-01 20:27:24+00:00,28.99302,-89.98585,0.0,220.6,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,19
367606390,2022-03-01 20:28:45+00:00,28.99301,-89.98585,0.1,179.7,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,81.0,False,19
367606390,2022-03-01 20:30:23+00:00,28.99303,-89.98587,0.1,344.5,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,98.0,False,19
367606390,2022-03-01 20:32:05+00:00,28.99301,-89.98588,0.0,113.5,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,102.0,False,19
367606390,2022-03-01 20:33:33+00:00,28.99301,-89.98586,0.0,278.7,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,88.0,False,19
367606390,2022-03-01 20:34:44+00:00,28.99303,-89.98589,0.0,335.3,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,19
367606390,2022-03-01 20:37:44+00:00,28.99304,-89.98588,0.0,224.3,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,180.0,False,19
367606390,2022-03-01 20:38:45+00:00,28.99303,-89.98587,0.0,213.2,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,61.0,False,19
367606390,2022-03-01 20:40:25+00:00,28.99302,-89.98587,0.0,215.3,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,100.0,False,19
367606390,2022-03-01 20:42:25+00:00,28.99303,-89.98586,0.0,279.1,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,120.0,False,19
367606390,2022-03-01 20:44:54+00:00,28.99304,-89.98585,0.0,183.1,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,149.0,False,19
367606390,2022-03-01 20:46:34+00:00,28.99304,-89.98584,0.0,196.3,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,100.0,False,19
367606390,2022-03-01 20:47:54+00:00,28.99303,-89.98584,0.0,224.8,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,80.0,False,19
367606390,2022-03-01 20:49:25+00:00,28.99302,-89.98583,0.0,253.6,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,91.0,False,19
367606390,2022-03-01 20:50:34+00:00,28.99302,-89.98583,0.0,259.0,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,69.0,False,19
367606390,2022-03-01 20:52:03+00:00,28.99301,-89.98582,0.0,160.7,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,89.0,False,19
367606390,2022-03-01 20:54:03+00:00,28.99302,-89.98581,0.0,190.3,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,120.0,False,19
367606390,2022-03-01 20:58:23+00:00,28.993,-89.98584,0.0,148.7,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,260.0,False,19
367606390,2022-03-01 21:08:14+00:00,28.99299,-89.98584,0.0,351.0,277.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,591.0,False,19
367606390,2022-03-01 21:09:23+00:00,28.99299,-89.98584,0.0,323.1,276.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,69.0,False,19
367606390,2022-03-01 21:10:44+00:00,28.99301,-89.98585,0.0,206.9,278.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,81.0,False,19
367606390,2022-03-01 21:11:55+00:00,28.99301,-89.98586,0.0,271.9,277.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,19
367606390,2022-03-01 21:17:24+00:00,28.99303,-89.98588,0.0,205.5,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,329.0,False,19
367606390,2022-03-01 21:19:04+00:00,28.99302,-89.98586,0.0,335.7,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,100.0,False,19
367606390,2022-03-01 21:22:55+00:00,28.99302,-89.98586,0.1,333.7,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,231.0,False,19
367606390,2022-03-01 21:24:55+00:00,28.99302,-89.98586,0.0,177.8,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,120.0,False,19
367606390,2022-03-01 21:26:23+00:00,28.993,-89.98586,0.0,306.2,277.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,88.0,False,19
367606390,2022-03-01 21:29:54+00:00,28.99303,-89.98587,0.0,300.2,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,211.0,False,19
367606390,2022-03-01 21:34:04+00:00,28.99302,-89.98588,0.0,181.5,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,250.0,False,19
367606390,2022-03-01 21:35:24+00:00,28.99299,-89.98587,0.0,203.7,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,80.0,False,19
367606390,2022-03-01 21:38:33+00:00,28.99299,-89.98585,0.0,193.5,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,189.0,False,19
367606390,2022-03-01 21:39:55+00:00,28.99299,-89.98584,0.1,193.0,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,82.0,False,19
367606390,2022-03-01 21:41:15+00:00,28.99299,-89.98584,0.0,266.5,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,80.0,False,19
367606390,2022-03-01 21:43:15+00:00,28.99302,-89.98583,0.0,264.5,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,120.0,False,19
367606390,2022-03-01 21:44:44+00:00,28.99303,-89.98582,0.0,306.3,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,89.0,False,19
367606390,2022-03-01 21:47:35+00:00,28.99304,-89.98583,0.0,171.9,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,171.0,False,19
367606390,2022-03-01 21:49:35+00:00,28.99303,-89.98583,0.0,328.0,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,120.0,False,19
367606390,2022-03-01 21:51:14+00:00,28.99303,-89.98583,0.0,277.8,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,99.0,False,19
367606390,2022-03-01 21:53:14+00:00,28.99303,-89.98583,0.1,203.1,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,120.0,False,19
367606390,2022-03-01 21:54:44+00:00,28.99304,-89.98583,0.0,349.2,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,90.0,False,19
367606390,2022-03-01 21:59:35+00:00,28.99304,-89.98584,0.0,304.2,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,291.0,False,19
367606390,2022-03-01 22:38:55+00:00,28.993,-89.98587,0.0,329.4,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,2360.0,True,20
367606390,2022-03-01 22:59:14+00:00,28.99305,-89.9859,0.0,334.7,282.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,1219.0,True,21
367606390,2022-03-01 23:11:34+00:00,28.99301,-89.98587,0.0,139.2,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,740.0,False,21
367606390,2022-03-01 23:28:15+00:00,28.993,-89.98584,0.1,87.1,278.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,1001.0,True,22
367606390,2022-03-01 23:53:14+00:00,28.993,-89.98585,0.0,349.8,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,1499.0,True,23
367606390,2022-03-01 23:54:44+00:00,28.993,-89.98587,0.0,63.1,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,90.0,False,23
367606390,2022-03-01 23:58:15+00:00,28.99301,-89.98585,0.0,101.8,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,211.0,False,23
367606390,2022-03-02 00:03:55+00:00,28.993,-89.98586,0.1,177.6,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,340.0,False,23
367606390,2022-03-02 00:05:44+00:00,28.99302,-89.98588,0.0,207.8,280.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,109.0,False,23
367606390,2022-03-02 00:09:44+00:00,28.993,-89.98586,0.0,31.9,281.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,240.0,False,23
367606390,2022-03-02 00:11:15+00:00,28.99298,-89.98585,0.1,189.3,279.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,91.0,False,23
367606390,2022-03-02 00:13:14+00:00,28.99298,-89.98583,0.2,358.7,274.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,119.0,False,23
367606390,2022-03-02 00:16:14+00:00,28.99305,-89.9859,0.7,322.0,293.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,180.0,False,23
367606390,2022-03-02 00:17:53+00:00,28.99377,-89.98655,2.2,323.2,314.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,99.0,False,23
367606390,2022-03-02 00:18:55+00:00,28.9946,-89.98753,6.1,296.6,274.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,62.0,False,23
367606390,2022-03-02 00:20:18+00:00,28.99292,-89.99005,8.5,216.0,209.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,83.0,False,23
367606390,2022-03-02 00:22:03+00:00,28.99058,-89.99314,8.7,216.5,207.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,105.0,False,23
367606390,2022-03-02 00:23:35+00:00,28.98751,-89.99579,9.1,217.9,213.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,92.0,False,23
367606390,2022-03-02 00:24:44+00:00,28.98509,-89.99768,9.1,213.0,209.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,69.0,False,23
367606390,2022-03-02 00:26:35+00:00,28.98107,-90.00049,9.1,210.0,206.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,111.0,False,23
367606390,2022-03-02 00:28:03+00:00,28.97787,-90.00266,9.1,212.6,208.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,88.0,False,23
367606390,2022-03-02 00:29:24+00:00,28.97482,-90.00442,9.1,205.5,200.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,81.0,False,23
367606390,2022-03-02 00:30:34+00:00,28.97217,-90.00598,9.0,206.8,200.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,23
367606390,2022-03-02 00:31:41+00:00,28.96976,-90.00739,8.9,211.7,208.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,67.0,False,23
367606390,2022-03-02 12:43:43+00:00,28.96845,-90.00697,8.3,36.3,35.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,43922.0,True,24
367606390,2022-03-02 12:45:14+00:00,28.97127,-90.00461,8.3,36.5,36.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,91.0,False,24
367606390,2022-03-02 12:46:25+00:00,28.97347,-90.00277,8.3,36.5,36.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 12:47:43+00:00,28.97591,-90.00075,8.3,36.4,35.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,78.0,False,24
367606390,2022-03-02 12:48:55+00:00,28.97816,-89.99887,8.3,36.6,36.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,72.0,False,24
367606390,2022-03-02 12:50:13+00:00,28.9806,-89.9968,8.4,36.9,36.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,78.0,False,24
367606390,2022-03-02 12:51:43+00:00,28.98343,-89.99438,8.4,37.1,36.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,90.0,False,24
367606390,2022-03-02 12:52:44+00:00,28.9853,-89.99279,8.4,36.8,35.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 12:53:54+00:00,28.98748,-89.99093,8.4,37.2,37.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 12:55:04+00:00,28.9895,-89.98886,8.4,43.5,42.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 12:56:24+00:00,28.99164,-89.98657,6.5,41.1,38.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,80.0,False,24
367606390,2022-03-02 12:57:35+00:00,28.99266,-89.98533,3.4,56.0,51.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 12:58:40+00:00,28.99255,-89.985,1.5,213.5,133.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,65.0,False,24
367606390,2022-03-02 12:59:41+00:00,28.99265,-89.98545,1.6,303.8,178.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 13:00:01+00:00,28.99272,-89.98554,1.0,310.9,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,20.0,False,24
367606390,2022-03-02 13:01:04+00:00,28.9927,-89.98551,0.0,102.9,183.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,63.0,False,24
367606390,2022-03-02 13:02:14+00:00,28.99269,-89.98555,0.1,304.8,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:03:54+00:00,28.99268,-89.98551,0.2,272.3,183.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,100.0,False,24
367606390,2022-03-02 13:05:04+00:00,28.99269,-89.98552,0.0,264.6,184.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:06:14+00:00,28.9927,-89.98552,0.1,132.6,185.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:07:54+00:00,28.99271,-89.98555,0.0,281.6,187.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,100.0,False,24
367606390,2022-03-02 13:09:05+00:00,28.99271,-89.98555,0.0,201.7,187.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:10:13+00:00,28.99271,-89.98555,0.0,178.2,187.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,68.0,False,24
367606390,2022-03-02 13:11:24+00:00,28.9927,-89.98554,0.0,253.4,187.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:12:34+00:00,28.99272,-89.98556,0.0,253.5,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:13:43+00:00,28.99272,-89.98556,0.0,244.4,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 13:14:44+00:00,28.99273,-89.98554,0.0,198.9,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 13:15:55+00:00,28.99272,-89.98557,0.1,300.8,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:17:14+00:00,28.99272,-89.98557,0.1,359.5,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,79.0,False,24
367606390,2022-03-02 13:18:25+00:00,28.99273,-89.98556,0.0,259.6,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:19:54+00:00,28.99273,-89.98558,0.1,328.2,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,89.0,False,24
367606390,2022-03-02 13:21:04+00:00,28.99275,-89.98557,0.0,261.4,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:22:14+00:00,28.99273,-89.98559,0.0,264.8,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:23:25+00:00,28.99272,-89.98559,0.0,2.4,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:24:34+00:00,28.99271,-89.98562,0.1,268.6,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 13:25:35+00:00,28.99271,-89.98559,0.1,137.7,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 13:26:43+00:00,28.99271,-89.98558,0.0,115.9,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,68.0,False,24
367606390,2022-03-02 13:27:53+00:00,28.99271,-89.98558,0.0,255.5,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:29:14+00:00,28.99271,-89.98557,0.0,329.3,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,81.0,False,24
367606390,2022-03-02 13:30:24+00:00,28.99273,-89.98557,0.0,219.5,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:31:43+00:00,28.9927,-89.98556,0.0,281.4,189.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,79.0,False,24
367606390,2022-03-02 13:32:53+00:00,28.99271,-89.98556,0.0,227.2,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:33:54+00:00,28.99271,-89.98557,0.0,285.2,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 13:35:04+00:00,28.99271,-89.98558,0.0,252.2,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:36:43+00:00,28.99271,-89.98556,0.0,14.2,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,99.0,False,24
367606390,2022-03-02 13:37:54+00:00,28.9927,-89.98556,0.0,264.9,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:39:04+00:00,28.99269,-89.98556,0.0,255.4,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:40:34+00:00,28.9927,-89.98554,0.0,216.6,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,90.0,False,24
367606390,2022-03-02 13:41:43+00:00,28.99272,-89.98554,0.0,27.7,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 13:42:45+00:00,28.99273,-89.98554,0.0,175.2,188.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,62.0,False,24
367606390,2022-03-02 13:43:53+00:00,28.99272,-89.98554,0.1,267.2,186.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,68.0,False,24
367606390,2022-03-02 13:45:05+00:00,28.99269,-89.98556,0.0,3.8,186.0,BADGER,IMO9089607,WDH3307,90.0,0.0,45.0,10.0,,0.0,A,False,72.0,False,24
367606390,2022-03-02 13:46:14+00:00,28.99271,-89.98555,0.0,31.8,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 13:47:45+00:00,28.99272,-89.98556,0.0,313.9,187.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,91.0,False,24
367606390,2022-03-02 13:48:54+00:00,28.99272,-89.98556,0.0,217.8,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 13:50:04+00:00,28.99271,-89.98556,0.0,344.0,187.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:51:14+00:00,28.99272,-89.98554,0.0,160.5,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:52:24+00:00,28.99271,-89.98556,0.0,194.1,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,70.0,False,24
367606390,2022-03-02 13:53:33+00:00,28.99272,-89.98555,0.0,51.3,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 13:54:44+00:00,28.99272,-89.98555,0.0,11.3,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 13:56:03+00:00,28.99272,-89.98556,0.0,262.0,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,79.0,False,24
367606390,2022-03-02 13:57:53+00:00,28.99272,-89.98556,0.1,227.1,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,110.0,False,24
367606390,2022-03-02 13:59:44+00:00,28.99271,-89.98555,0.0,259.2,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,111.0,False,24
367606390,2022-03-02 14:00:04+00:00,28.99271,-89.98555,0.0,161.3,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,20.0,False,24
367606390,2022-03-02 14:01:24+00:00,28.99271,-89.98555,0.0,349.7,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,80.0,False,24
367606390,2022-03-02 14:02:44+00:00,28.99269,-89.98555,0.0,265.4,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,80.0,False,24
367606390,2022-03-02 14:03:45+00:00,28.99269,-89.98554,0.0,224.0,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 14:05:04+00:00,28.99269,-89.98554,0.0,277.1,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,79.0,False,24
367606390,2022-03-02 14:06:13+00:00,28.9927,-89.98556,0.1,282.9,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 14:07:24+00:00,28.99271,-89.98555,0.1,77.2,185.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 14:08:33+00:00,28.9927,-89.98555,0.0,204.0,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 14:09:34+00:00,28.99271,-89.98555,0.0,346.6,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,61.0,False,24
367606390,2022-03-02 14:10:55+00:00,28.99272,-89.98555,0.0,235.4,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,81.0,False,24
367606390,2022-03-02 14:12:04+00:00,28.99272,-89.98556,0.0,249.8,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 14:13:13+00:00,28.9927,-89.98557,0.1,238.8,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
367606390,2022-03-02 14:14:34+00:00,28.99268,-89.98557,0.0,195.2,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,81.0,False,24
367606390,2022-03-02 14:15:53+00:00,28.9927,-89.98557,0.0,240.9,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,79.0,False,24
367606390,2022-03-02 14:17:04+00:00,28.99271,-89.98556,0.0,288.4,185.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,71.0,False,24
367606390,2022-03-02 14:18:13+00:00,28.99272,-89.98556,0.0,308.9,186.0,BADGER,IMO9089607,WDH3307,90.0,3.0,45.0,10.0,,0.0,A,False,69.0,False,24
